"","POINT_X","POINT_Y","_RUN1","_RUN2","_RUN3","_Full"
"339",14.25,52.45003,TRUE,TRUE,TRUE,TRUE
"340",23.8,35.3,FALSE,TRUE,TRUE,TRUE
"341",23.8,35.2,TRUE,TRUE,TRUE,TRUE
"342",23.9,35.3,TRUE,TRUE,TRUE,TRUE
"343",14.41667,52.65003,TRUE,TRUE,TRUE,TRUE
"344",11.08333,51.05003,TRUE,FALSE,TRUE,TRUE
"345",14.25,51.35003,TRUE,FALSE,FALSE,TRUE
"346",11.58333,50.95003,FALSE,TRUE,FALSE,TRUE
"347",14.75075,50.8504,TRUE,TRUE,FALSE,TRUE
"348",11.08333,49.55003,TRUE,TRUE,FALSE,TRUE
"349",5.8,52.1,TRUE,TRUE,TRUE,TRUE
"350",9.08333,48.55003,TRUE,FALSE,FALSE,TRUE
"351",11.41667,51.95003,TRUE,TRUE,TRUE,TRUE
"352",8.08333,53.15003,TRUE,TRUE,FALSE,TRUE
"353",10.25,52.15003,TRUE,TRUE,TRUE,TRUE
"354",-2.3,46.7,TRUE,TRUE,TRUE,TRUE
"355",24.9,60.1,TRUE,TRUE,FALSE,TRUE
"356",13.6,56,TRUE,TRUE,TRUE,TRUE
"357",8.75,53.85003,FALSE,TRUE,TRUE,TRUE
"358",20.3,69.6,TRUE,TRUE,TRUE,TRUE
"359",16.3,78.8,TRUE,TRUE,TRUE,TRUE
"360",8.75,53.05003,TRUE,TRUE,FALSE,TRUE
"361",7.89957,54.18346,TRUE,FALSE,TRUE,TRUE
"362",8.75,50.85003,TRUE,FALSE,FALSE,TRUE
"363",9.08333,48.65003,TRUE,FALSE,TRUE,TRUE
"364",12.9,59.9,TRUE,TRUE,TRUE,TRUE
"365",11.6,56.8,FALSE,TRUE,TRUE,TRUE
"366",10.08333,53.55003,TRUE,FALSE,TRUE,TRUE
"367",11.3,54.7,TRUE,TRUE,TRUE,TRUE
"368",1.3,50.1,TRUE,TRUE,TRUE,TRUE
"369",15.6,58.1,TRUE,TRUE,TRUE,TRUE
"370",-6.7,33.5,TRUE,TRUE,TRUE,TRUE
"371",19.9,60.2,TRUE,TRUE,TRUE,TRUE
"372",24.6,60.4,TRUE,FALSE,TRUE,TRUE
"373",10,56,TRUE,TRUE,TRUE,TRUE
"374",6.41667,49.85003,TRUE,TRUE,TRUE,TRUE
"375",10.41666,52.15003,FALSE,FALSE,TRUE,TRUE
"376",10.25,52.05003,TRUE,FALSE,TRUE,TRUE
"377",11.91667,48.05002,FALSE,TRUE,TRUE,TRUE
"378",9.91667,48.45002,FALSE,TRUE,FALSE,TRUE
"379",11.41667,48.15002,TRUE,FALSE,TRUE,TRUE
"380",9.91667,48.15002,FALSE,TRUE,TRUE,TRUE
"381",8.58333,48.45002,TRUE,TRUE,TRUE,TRUE
"382",14.6,48.5,TRUE,TRUE,TRUE,TRUE
"383",14.9,48.4,TRUE,TRUE,TRUE,TRUE
"384",13.6,47.3,TRUE,TRUE,TRUE,TRUE
"385",15.2,48.9,TRUE,TRUE,FALSE,TRUE
"386",13.3,48,TRUE,FALSE,TRUE,TRUE
"387",10.41667,48.25003,TRUE,TRUE,TRUE,TRUE
"388",2,47.4,TRUE,FALSE,TRUE,TRUE
"389",8.08333,53.75003,TRUE,TRUE,FALSE,TRUE
"390",-5.5,42.7,TRUE,TRUE,TRUE,TRUE
"391",10.08333,50.65003,TRUE,TRUE,TRUE,TRUE
"392",10.25,50.65003,TRUE,TRUE,FALSE,TRUE
"393",10.08333,50.55003,TRUE,TRUE,TRUE,TRUE
"394",9.25,48.95003,TRUE,TRUE,FALSE,TRUE
"395",11.3,43.3,FALSE,TRUE,TRUE,TRUE
"396",11.58333,50.85003,FALSE,TRUE,TRUE,TRUE
"397",11.58333,52.05003,TRUE,TRUE,TRUE,TRUE
"398",10.58333,51.85003,TRUE,FALSE,TRUE,TRUE
"399",10.41667,51.75003,TRUE,TRUE,TRUE,TRUE
"400",10.58333,51.65003,TRUE,FALSE,TRUE,TRUE
"401",8.58333,50.15003,TRUE,TRUE,TRUE,TRUE
"402",13.6,46.5,TRUE,FALSE,TRUE,TRUE
"403",8.75,53.15003,TRUE,TRUE,TRUE,TRUE
"404",9.25,48.75003,TRUE,TRUE,TRUE,TRUE
"405",8.75,50.65003,TRUE,FALSE,TRUE,TRUE
"406",6,43,TRUE,TRUE,TRUE,TRUE
"407",10.58333,51.95003,TRUE,TRUE,TRUE,TRUE
"408",8.25,48.65002,FALSE,TRUE,TRUE,TRUE
"409",6.58333,50.95003,FALSE,TRUE,TRUE,TRUE
"410",9.91667,48.65002,TRUE,FALSE,TRUE,TRUE
"411",10.75,51.75003,TRUE,FALSE,TRUE,TRUE
